ISO 10303,0,0
Aerospace,0,0
Technoculture,0,0
Acculturation,0,0
Jean Gebser,0,0
Spanish Civil War,0,0
Madrid,0,0
Biche of Balazote,0,0
Bicha of Balazote,0,0
Albacete (province),0,0
Province of Albacete,0,0
Language,0,0
Linguistic universals,0,0
Linguistic universal,0,0
Linguistic typology,0,0
Numeral (linguistics),0,0
Khoisan languages,0,0
Cambridge University Press,0,0
Cambridge University Musical Society,0,0
"Gonville and Caius College, Cambridge",0,0
Ronald Fisher,0,0
Mean,0,0
Power mean,0,0
Generalized mean,0,0
Average,0,0
Law of averages,0,0
Mazdak,0,0
Religions of the ancient Near East,0,0
Demon (classical mythology),0,1
Aztec codices,0,0
Codex Magliabechiano,0,0
Cannibalism in pre-Columbian America,0,0
Human sacrifice,0,0
Ancient Egyptian retainer sacrifices,0,0
Tomb,0,0
Church monument,0,0
Funerary art,0,0
Three Kingdoms of Korea,0,0
Samguk Yusa,0,0
Samgungnyusa,0,0
Choe Nam-seon,0,0
Governor-General of Korea,0,0
Ahn Chang-ho,0,0
Ahn Changho,0,0
Al-Ghazali,0,0
Abu Yazid,0,0
Maghreb,0,0
Gulf of Lion,0,0
Archipelago Sea,0,0
Salish Sea,0,0
Indigenous peoples of the Pacific Northwest Coast,0,0
Gustafsen Lake Standoff,0,0
Gustafsen Lake standoff,0,0
Bruce Allan Clark (lawyer),0,0
PhD,0,0
Doctor of Philosophy,1,1
Directory of American Philosophers,0,0
International Directory of Philosophy,1,1
Adam Smith,0,0
Dadabhai Naoroji,0,0
Finsbury Central (UK Parliament constituency),0,0
Chelsea (UK Parliament constituency),0,0
Southwark South East (UK Parliament constituency),0,0
St Pancras South East (UK Parliament constituency),0,0
Deptford (UK Parliament constituency),0,0
Westminster (UK Parliament constituency),0,0
"George Brydges Rodney, 1st Baron Rodney",0,0
Hugh Pigot (Royal Navy officer),0,0
"Hugh Pigot (Royal Navy officer, born 1722)",0,0
Frederick Grey,0,0
Sixth-rate,0,0
Light cruisers,0,0
Light cruiser,0,0
African-Americans,0,0
African Americans,0,0
Innovation,0,0
Socialism,0,0
Alexis de Tocqueville,0,0
André François-Poncet,0,1
German philosophy,1,1
Italian philosophy,1,1
Cognitive science,0,0
Philosophy of science,1,1
Eudaimonia,0,0
Virtue of justice,0,0
Justice (virtue),0,0
Dante,0,0
Dante Alighieri,0,0
Homer,0,0
Augustus Taber Murray,0,1
Humanistic Buddhism,0,0
Tertön,0,1
Daoism,0,0
MOS:NOPIPE,0,0
Wikilink,0,0
Hyperlink,0,0
Transclusion,0,0
Server Side Includes,0,0
LiteSpeed Technologies Inc.,0,0
LiteSpeed Technologies,0,0
New Jersey,0,0
Indian reservation,0,0
List of primary statistical areas of the United States,0,0
"Arecibo, PR Metropolitan Statistical Area",0,0
"Arecibo, Puerto Rico",0,0
Pilaster,0,0
Portico,0,0
Feeling,0,0
English language,0,0
European Free Trade Association,0,0
Convexity in economics,0,0
Continuous function,0,0
Shell integration,0,0
Jacobian matrix and determinant,0,0
Eigenvalue,0,0
Eigenvalues and eigenvectors,0,0
Information theory,0,0
Discrete cosine transform,0,0
Audio codec,0,0
Open source codecs and containers,0,0
List of open-source codecs,0,0
Lagarith,0,0
Mahadeva Punatamakara,0,1
Ancient Egypt,0,0
Ancient Libya,0,0
Homer,0,0
Augustus Taber Murray,0,1
Kyoto School,0,0
Post-war period,0,0
Post-war,0,0
Interwar,0,0
Interwar period,0,0
Hundred Years' War,0,0
French invasion of Normandy (1202–04),0,1
Human body,0,0
Bone marrow,0,0
Lacuna (histology),0,0
Primary bone,0,0
Medullary cavity,0,0
Epiphyseal plate,0,0
Achondroplasia,0,0
LRP2,0,0
Enzyme,0,0
Amylase,0,0
Germination,0,0
Floral symmetry,0,0
Self-organization,0,0
Information theory,0,0
Discrete cosine transform,0,0
Internalism and externalism,0,0
Philosophy of science,1,1
Fertile Crescent,0,0
Gulf of Lion,0,0
Archipelago Sea,0,0
Salish Sea,0,0
Indigenous peoples of the Pacific Northwest Coast,0,0
Gustafsen Lake Standoff,0,0
Gustafsen Lake standoff,0,0
Bruce Allan Clark (lawyer),0,0
PhD,0,0
Doctor of Philosophy,1,1
John Rawls,0,0
Robert Michels,0,0
BookRags.com,0,1
East Asia,0,0
Gulf of Lion,0,0
Archipelago Sea,0,0
Salish Sea,0,0
Indigenous peoples of the Pacific Northwest Coast,0,0
Gustafsen Lake Standoff,0,0
Gustafsen Lake standoff,0,0
Bruce Allan Clark (lawyer),0,0
PhD,0,0
Doctor of Philosophy,1,1
Ibn Rushd,0,0
Averroes,0,0
Ibn Sha'ban,0,1
Carly Fiorina,0,0
Netflix,0,0
Apple Inc.,0,0
IPad Mini 4,0,0
List of Apple codenames,0,0
Macintosh 512k,0,0
Macintosh 512K,0,0
Macintosh IIx,0,0
Macintosh Quadra 950,0,0
Motorola 68040,0,0
Freescale ColdFire,0,0
NXP ColdFire,0,0
Coprocessor,0,0
Intel 8089,0,0
Intel 8289,0,0
Alan Bullock,0,0
Maurice Shock,0,0
United Kingdom,0,0
Biodiesel in the United Kingdom,0,0
Renewable energy in Colombia,0,0
Renewable energy in Brazil,0,0
Renewable energy in Seychelles,0,0
Renewable energy in the Netherlands,0,0
Hydropower,0,0
Aquifer,0,0
Meteoric water,0,0
Intrusion,0,0
Intrusive rock,0,0
Metamorphism,0,0
Metamorphic rock,0,0
Mathematics,0,0
Information theory,0,0
Discrete cosine transform,0,0
Audio codec,0,0
Open source codecs and containers,0,0
List of open-source codecs,0,0
Lagarith,0,0
MT9,0,0
G.718,0,0
Cinepak,0,0
H.264/MPEG-4 AVC,0,0
Color depth,0,0
International Color Consortium,0,0
List of colors by shade,0,0
Dichromatism,0,0
Chinese philosophy,1,1
Latin language,0,0
Latin,0,0
Duke University,0,0
"Charlottesville, Virginia",0,0
Virginia Railway Express,0,0
Virginia State Route 7,0,0
"Arlington, Virginia",0,0
"Arlington County, Virginia",0,0
Don Beyer,0,0
David Scott (Georgia politician),0,0
Bill Shuster,0,0
Bob Casey Jr.,0,0
"United States Senate Committee on Agriculture, Nutrition and Forestry",0,0
United States Senate Committee on Veterans' Affairs,0,0
"United States House Committee on Science, Space, and Technology",0,0
Berggruen Prize for Philosophy,1,1
List of philosophies,0,0
Actualism,0,0
State of affairs (philosophy),1,1
David Chalmers,0,0
Panpsychism,0,0
Rudolf Hermann Lotze,0,0
Hermann Lotze,0,0
Kingdom of Prussia,0,0
Baltic region,0,0
Gulf of Lion,0,0
Archipelago Sea,0,0
Salish Sea,0,0
Indigenous peoples of the Pacific Northwest Coast,0,0
Gustafsen Lake Standoff,0,0
Gustafsen Lake standoff,0,0
Bruce Allan Clark (lawyer),0,0
PhD,0,0
Doctor of Philosophy,1,1
Nalanda,0,0
Harsha,0,0
Varna in Hinduism,0,0
Varna (Hinduism),0,0
Sai Baba of Shirdi,0,0
Sharat Babu,0,0
Sarath Babu,0,0
Ponnagaram,0,0
Shankar Ganesh,0,0
Sankar Ganesh,0,0
Anand (1986 film),0,0
Santheyalli Nintha Kabira,0,0
Thayiya Madilu,0,0
Aryan (2014 film),0,0
Olavina Udugore,0,0
Objectivism (Ayn Rand),0,0
Bibliography of Ayn Rand and Objectivism,0,0
Gary Weiss,0,0
Salon.com,0,0
Domain name,0,0
Blog software,0,0
Blog,0,0
Jason Kottke,0,0
Forbes,0,0
The World's Billionaires,0,0
List of Dutch by net worth,0,0
List of countries by the number of billionaires,0,0
Business Insider,0,0
Time (magazine),0,0
Apple Inc.,0,0
Linguistics,0,0
Linguistic anthropology,0,0
Aviation archaeology,0,0
List of United States naval aircraft,0,0
List of torpedo boats of the United States Navy,0,0
United States Third Fleet,0,0
Carrier Strike Group One,0,0
Carrier Strike Group 1,0,0
Carrier Air Wing 17,0,0
Carrier Air Wing Seventeen,0,0
Fallujah during the Iraq War,0,0
Delta Farce,0,0
United States Army Special Forces,0,0
Special Forces (United States Army),0,0
73rd Cavalry Regiment (3United States),0,1
Government,0,0
Robert Michels,0,0
BookRags.com,0,1
List of metaphysicians,0,0
Essentialism,0,0
Sartre,0,0
Jean-Paul Sartre,0,0
Luxemburgism,0,0
Fidel Castro,0,0
1964 Brazilian coup d'état,0,1
Kokugaku,0,0
Philosophy,1,1
Native Americans in the United States,0,0
Indian reservation,0,0
List of primary statistical areas of the United States,0,0
"Arecibo, PR Metropolitan Statistical Area",0,0
"Arecibo, Puerto Rico",0,0
Pilaster,0,0
Portico,0,0
Wheelchair ramp,0,0
Inclined plane,0,0
Inclined plane (disambiguation),0,0
Funicular,0,0
Hydropower,0,0
Aquifer,0,0
Meteoric water,0,0
Intrusion,0,0
Avidyā (Buddhism),0,1
"Martin Luther King, Jr.",0,0
Martin Luther King Jr.,0,0
Elie Wiesel,0,0
The Painted Bird,0,0
Time (magazine),0,0
Apple Inc.,0,0
IPad Mini 4,0,0
List of Apple codenames,0,0
Macintosh 512k,0,0
Macintosh 512K,0,0
Macintosh IIx,0,0
Macintosh Quadra 950,0,0
Motorola 68040,0,0
Freescale ColdFire,0,0
NXP ColdFire,0,0
Jainism,0,0
Acharya (Jainism),0,0
Kashtha Sangha,0,0
Lohacharya,0,0
Sudharmaswami,0,0
Nabhi,0,0
Jain rituals,0,0
Birds,0,0
Bird,0,0
Albatross,0,0
Columbiformes,0,0
Columbidae,0,0
Gall bladder,0,0
MOS:NOPIPE,0,0
Wikilink,0,0
Non-classical logic,0,0
Truth table,0,0
Model theory,0,0
Association for Symbolic Logic,0,0
National Library of the Czech Republic,0,0
National Library of Andorra,0,0
Andorra National Library,0,0
Hotel Bellavista,0,0
"Col·legi Sagrada Família, Escaldes-Engordany",0,1
List of social and political philosophers,0,0
Robert Michels,0,0
BookRags.com,0,1
Kantianism,0,0
Solipsism,0,0
Panpsychism,0,0
Rudolf Hermann Lotze,0,0
Hermann Lotze,0,0
Kingdom of Prussia,0,0
Baltic region,0,0
Gulf of Lion,0,0
Archipelago Sea,0,0
Salish Sea,0,0
Indigenous peoples of the Pacific Northwest Coast,0,0
Gustafsen Lake Standoff,0,0
Gustafsen Lake standoff,0,0
Bruce Allan Clark (lawyer),0,0
PhD,0,0
Averroes,0,0
Ibn Sha'ban,0,1
Environmental philosophy,1,1
Gottfried Wilhelm Leibniz,0,0
Franz Boas,0,0
Linguistic anthropology,0,0
Aviation archaeology,0,0
List of United States naval aircraft,0,0
List of torpedo boats of the United States Navy,0,0
United States Third Fleet,0,0
Carrier Strike Group One,0,0
Carrier Strike Group 1,0,0
Carrier Air Wing 17,0,0
Carrier Air Wing Seventeen,0,0
Fallujah during the Iraq War,0,0
Battle of Fallujah (2016),0,0
2016 Normandy church attack,0,0
2016 Hanover stabbing,0,0
Experimental philosophy,1,1
Buddhist philosophy,1,1
Naturalized epistemology,0,0
Stanford Encyclopedia of Philosophy,1,1
List of unsolved problems in philosophy,1,1
Language,0,0
Linguistic universals,0,0
Linguistic universal,0,0
Linguistic typology,0,0
Numeral (linguistics),0,0
Khoisan languages,0,0
Cambridge University Press,0,0
Cambridge University Musical Society,0,0
"Gonville and Caius College, Cambridge",0,0
Ronald Fisher,0,0
Mean,0,0
Nonlinear regression,0,0
Michaelis-Menten kinetics,0,0
Michaelis–Menten kinetics,0,1
David Hume,0,0
Friedrich Daniel Ernst Schleiermacher,0,0
Friedrich Schleiermacher,0,0
Napoleon,0,0
Battle of Lübeck,0,1
History of Iran,0,0
Great Satan,0,0
Politics of Iran,0,0
Persian gardens,0,0
Isfahani style,0,0
Fatimid architecture,0,0
Byzantine architecture,0,0
Western Chalukya architecture,0,0
Architecture of Daman and Diu,0,1
Ethnophilosophy,1,1
Experimental philosophy,1,1
Event (philosophy),1,1
History,0,0
Chinese sexagenary cycle,0,0
Sexagenary cycle,0,0
Jupiter (planet),0,0
Jupiter,0,0
Kallichore (moon),0,0
Chaldene,0,0
Solymos,0,0
Solymus,0,0
Homer,0,0
Augustus Taber Murray,0,1
Muslim conquest in the Indian subcontinent,0,0
Muslim conquests of the Indian subcontinent,0,0
Caliphate,0,0
First Empire of Haiti,0,0
Republic of Haiti,0,0
Haiti,0,0
"Burlington, Vermont",0,0
"Plattsburgh (town), New York",0,0
1870 United States Census,0,0
"St. Joseph, Missouri",0,0
"Bowling Green, Missouri",0,0
Native American (U.S. Census),0,0
Race and ethnicity in the United States Census,0,0
Black Hispanic and Latino Americans,0,0
Native Americans in the United States,0,0
George Berkeley,0,0
Philosophy of science,1,1
IPod,0,0
Bose Corporation,0,0
Apple Inc.,0,0
IPad Mini 4,0,0
List of Apple codenames,0,0
Macintosh 512k,0,0
Macintosh 512K,0,0
Macintosh IIx,0,0
Macintosh Quadra 950,0,0
Motorola 68040,0,0
Freescale ColdFire,0,0
NXP ColdFire,0,0
Coprocessor,0,0
Bubble (computing),0,0
Process (computing),0,0
Faith,0,0
Monergism,0,0
Redemption (theology),0,0
Calvin College,0,0
Lord's Supper in Reformed theology,0,0
Synod of Dort,0,0
Theodore Beza,0,0
Duchess,0,0
Gender,0,0
Napoleon,0,0
Battle of Lübeck,0,1
International Directory of Philosophy and Philosophers,1,1
Anicca,0,0
Impermanence,0,0
Tertön,0,1
Fideism,0,0
Panpsychism,0,0
Rudolf Hermann Lotze,0,0
Hermann Lotze,0,0
Kingdom of Prussia,0,0
Baltic region,0,0
Gulf of Lion,0,0
Archipelago Sea,0,0
Salish Sea,0,0
Indigenous peoples of the Pacific Northwest Coast,0,0
Gustafsen Lake Standoff,0,0
Gustafsen Lake standoff,0,0
Bruce Allan Clark (lawyer),0,0
PhD,0,0
Doctor of Philosophy,1,1
Iran,0,0
Babylonian captivity,0,0
Jeremiah,0,0
Pope Leo IV,0,0
Pope Anacletus,0,0
Melito of Sardis,0,0
New Covenant,0,0
Dispensationalism,0,0
Millennial Day Theory,0,0
Postmillennialism,0,0
John Jefferson Davis,0,0
Duke University,0,0
"Charlottesville, Virginia",0,0
Virginia Railway Express,0,0
Virginia State Route 7,0,0
19th-century philosophy,1,1
Bruce Kuklick,0,0
United States,0,0
Cash crops,0,0
Cash crop,0,0
Baby boomer,0,0
Trouser,0,0
Scissors,0,0
Persian embroidery,0,0
Margaret Layton's embroidered jacket,0,0
Embroidery stitch,0,0
Janome,0,0
"Tokyo, Japan",0,0
Tokyo,0,0
F.C. Tokyo,0,0
FC Tokyo,0,0
Judaism,0,0
Babylonian captivity,0,0
Jewish schisms,0,0
History of the Jews and Judaism in the Land of Israel,0,0
Caliphate,0,0
First Empire of Haiti,0,0
Monarchy of Antigua and Barbuda,0,0
State visit of the President of Ireland to the United Kingdom,0,0
SS Gothic (1947),0,0
HMY Dorset,0,1
Foundationalism,0,0
Social constructionism,0,0
Robert Michels,0,0
BookRags.com,0,1
Analytic philosophy,1,1
Michael Sandel,0,0
Michael J. Sandel,0,0
Los Angeles,0,0
1916 Summer Olympics,0,0
Grunewald Race Course,0,1
Al-Kindi,0,0
Abu Yazid,0,0
Maghreb,0,0
Gulf of Lion,0,0
Archipelago Sea,0,0
Salish Sea,0,0
Indigenous peoples of the Pacific Northwest Coast,0,0
Gustafsen Lake Standoff,0,0
Gustafsen Lake standoff,0,0
Bruce Allan Clark (lawyer),0,0
PhD,0,0
Doctor of Philosophy,1,1
Classical Realism,0,0
Charles Bargue,0,0
KulturNav,0,0
LinkedIn,0,0
Man-in-the-middle attack,0,0
Alice and Bob,0,0
Prison warden,0,0
Incarceration of women,0,0
Prisoner of conscience,0,0
Stanford prison experiment,0,0
San Quentin,0,0
San Quentin State Prison,0,0
Riverbend Maximum Security Institution,0,0
New Hampshire State Prison for Men,0,0
New Hampshire,0,0
List of metaphysicians,0,0
Essentialism,0,0
Sartre,0,0
Jean-Paul Sartre,0,0
Luxemburgism,0,0
Marxist humanism,0,0
Ernst Bloch (philosopher),0,0
Ernst Bloch,0,0
Robert S. Corrington,0,0
New Jersey,0,0
Indian reservation,0,0
List of primary statistical areas of the United States,0,0
"Arecibo, PR Metropolitan Statistical Area",0,0
"Arecibo, Puerto Rico",0,0
Pilaster,0,0
Japanese philosophy,1,1
Edo Neo-Confucianism,0,0
Miyake Sekian,0,1
Gitche Manitou,0,0
Delaware language,0,0
Delaware languages,0,0
Delaware,0,0
List of U.S. state soils,0,0
Wisconsin,0,0
Geography of the United States,0,0
Climate of Honduras,0,0
Geography of Honduras,0,0
Climate of Saint Pierre and Miquelon,0,0
Geography of Saint Pierre and Miquelon,0,0
Geography of Bonaire,0,0
Bonaire,0,0
Chafarinas Islands,0,0
Hectares,0,0
Monism,0,0
Masnavi,0,0
Abu Yazid,0,0
Maghreb,0,0
Gulf of Lion,0,0
Archipelago Sea,0,0
Salish Sea,0,0
Indigenous peoples of the Pacific Northwest Coast,0,0
Gustafsen Lake Standoff,0,0
Gustafsen Lake standoff,0,0
Bruce Allan Clark (lawyer),0,0
PhD,0,0
Doctor of Philosophy,1,1
East Asian Buddhist,0,0
East Asian Buddhism,0,0
Tertön,0,1
Humanism,0,0
Friedrich Heinrich Jacobi,0,0
Socialism,0,0
Alexis de Tocqueville,0,0
André François-Poncet,0,1
Justice,0,0
John Austin (legal philosopher),0,0
H. L. A. Hart,0,0
Margaret Thatcher,0,0
1964 Brazilian coup d'état,0,1
DMOZ,0,0
Search Engine Watch,0,0
New York Times,0,0
The New York Times,0,0
Duke University,0,0
"Charlottesville, Virginia",0,0
Virginia Railway Express,0,0
Virginia State Route 7,0,0
"Arlington, Virginia",0,0
"Arlington County, Virginia",0,0
Northern Virginia Community College,0,0
Fairfax County Police Department (Virginia),0,0
Fairfax County Police Department,0,0
Twitter,0,0
Apple Inc.,0,0
Black existentialism,0,0
Jean-Paul Sartre,0,0
Luxemburgism,0,0
Fidel Castro,0,0
1964 Brazilian coup d'état,0,1
Li (Confucianism),0,0
Jing (concept),0,0
Ti (concept),0,0
Jin Yuelin,0,0
Chinese philosopher,0,0
Chinese philosophy,1,1
Epicureanism,0,0
Philosophy of science,1,1
Anselm of Laon,0,0
Bec Abbey,0,0
Département in France,0,1
Analects of Confucius,0,0
Analects,0,0
Eastern philosophy,1,1
Jewish existentialism,0,0
Jean-Paul Sartre,0,0
Luxemburgism,0,0
Fidel Castro,0,0
1964 Brazilian coup d'état,0,1
Adam Smith,0,0
Dadabhai Naoroji,0,0
Finsbury Central (UK Parliament constituency),0,0
Chelsea (UK Parliament constituency),0,0
Ilford North (UK Parliament constituency),0,0
"United Kingdom general election, 1997",0,0
Rugby and Kenilworth (UK Parliament constituency),0,0
Liberal Party (UK),0,0
House of Lords,0,0
Biodiesel in the United Kingdom,0,0
Renewable energy in Colombia,0,0
Renewable energy in Brazil,0,0
Beer in Brazil,0,0
Beer in Luxembourg,0,0
Grand Brewing,0,0
Film theory,0,0
Structuralist film theory,0,0
Semiotic literary criticism,0,0
Michael Riffaterre,0,0
Yale,0,0
Yale University,0,0
Duke University,0,0
"Charlottesville, Virginia",0,0
Virginia Railway Express,0,0
Virginia State Route 7,0,0
"Arlington, Virginia",0,0
"Arlington County, Virginia",0,0
Don Beyer,0,0
David Scott (Georgia politician),0,0
Bill Shuster,0,0
Cosmology,0,0
Observational cosmology,0,0
Future of an expanding universe,0,0
Star,0,0
Lithium burning,0,0
Photofission,0,0
Nuclear structure,0,0
Isodiapher,0,0
Stable isotope,0,0
Stable isotope ratio,0,0
Aquifer,0,0
Meteoric water,0,0
Intrusion,0,0
Intrusive rock,0,0
Walther's law,0,0
Existentialism,0,0
Essentialism,0,0
Sartre,0,0
Jean-Paul Sartre,0,0
Luxemburgism,0,0
Fidel Castro,0,0
1964 Brazilian coup d'état,0,1
History of China,0,0
Ethnic groups in Chinese history,0,0
Gelao people,0,0
Jarai people,0,0
Tibet Plateau,0,0
Tibetan Plateau,0,0
Geophysics,0,0
Lunar maria,0,0
Lunar mare,0,0
Lacus Solitudinis,0,0
Lacus Luxuriae,0,0
Mare Smythii,0,0
Mass concentration (astronomy),0,0
Isostasy,0,0
Hawaiian Islands,0,0
Buddhist modernism,0,0
Buddhist prayer beads,0,0
Tertön,0,1
Ornithology,0,0
Columbiformes,0,0
Columbidae,0,0
Gall bladder,0,0
MOS:NOPIPE,0,0
Wikilink,0,0
Hyperlink,0,0
Transclusion,0,0
Server Side Includes,0,0
LiteSpeed Technologies Inc.,0,0
LiteSpeed Technologies,0,0
New Jersey,0,0
Indian reservation,0,0
List of primary statistical areas of the United States,0,0
"Arecibo, PR Metropolitan Statistical Area",0,0
Humanism,0,0
Friedrich Heinrich Jacobi,0,0
Socialism,0,0
Alexis de Tocqueville,0,0
André François-Poncet,0,1
Monotheism,0,0
Buddhist eschatology,0,0
Ganges,0,0
Asan Barrage,0,0
University of Petroleum and Energy Studies,0,0
The Doon School,0,0
Pratibha Patil,0,0
Anshuman Singh,0,0
Sukhdev Prasad,0,0
T. V. Rajeswar,0,0
Jyotindra Nath Dixit,0,0
Rajendra K. Pachauri,0,0
Eugene Chelyshev,0,0
Vedanta Society of New York,0,0
Vivek Express,0,0
Louis C.K.,0,0
Netflix,0,0
Apple Inc.,0,0
IPad Mini 4,0,0
List of Apple codenames,0,0
Macintosh 512k,0,0
Macintosh 512K,0,0
Macintosh IIx,0,0
Macintosh Quadra 950,0,0
Motorola 68040,0,0
Freescale ColdFire,0,0
NXP ColdFire,0,0
Coprocessor,0,0
Intel 8089,0,0
Intel 8289,0,0
Nature,0,0
Homer,0,0
Linear B,0,0
Homeric Greek,0,0
Graeco-Aryan,0,0
Armenian studies,0,0
Edward Jrbashian,0,0
Armenian language,0,0
Ara Baliozian,0,0
Economics,0,0
European Free Trade Association,0,0
Convexity in economics,0,0
Uncertainty,0,0
Partially observable,0,0
Partially observable system,0,0
Karl Marx,0,0
Friedrich-Wilhelm-Gymnasium (Trier),0,1
Kantianism,0,0
Philosophy of science,1,1
List of aestheticians,0,0
Richard Meltzer,0,0
Guided by Voices,0,0
"Los Angeles, California",0,0
Los Angeles,0,0
Battle of Sunset Strip,0,0
Los Angeles crime family,0,0
Black Hand (Chicago),0,0
Shotgun Man,0,0
Black Hand (blackmail),0,0
Black Hand (extortion),0,0
Addiopizzo,0,0
Omertà,0,1
Ancient philosophy,1,1
Aesthetics,0,0
Philosophy of science,1,1
Absolute idealism,0,0
Monistic,0,0
Monism,0,0
Masnavi,0,0
Abu Yazid,0,0
Maghreb,0,0
Gulf of Lion,0,0
Archipelago Sea,0,0
Salish Sea,0,0
Indigenous peoples of the Pacific Northwest Coast,0,0
Gustafsen Lake Standoff,0,0
Gustafsen Lake standoff,0,0
Indigenous peoples,0,0
Homer,0,0
Augustus Taber Murray,0,1
Ibn al-Haytham,0,0
I'jaz,0,0
John Wansbrough,0,0
School of Oriental and African Studies,0,0
"SOAS, University of London",0,0
Comparative law,0,0
Police,0,0
Isabella I of Castile,0,0
Madrid,0,0
Biche of Balazote,0,0
Bicha of Balazote,0,0
Lady of Elche,0,0
Aureliano Ibarra Manzoni,0,1
Deontological ethics,0,0
Philosophy of science,1,1
Mohism,0,0
Robert Michels,0,0
BookRags.com,0,1
Eugenio Garin,0,0
Renaissance,0,0
Jacob Obrecht,0,0
Cantus firmus,0,0
Isorhythm,0,0
Heinrich Besseler,0,0
Philosophy,1,1
Gender bias,0,0
Sexism,0,0
Feminist movements and ideologies,0,0
Violence against women in the Philippines,0,0
Human trafficking in the Philippines,0,0
Pregnancy from rape,0,0
Fred Mecklenburg,0,0
Washington Post,0,0
The Washington Post,0,0
Personal History,0,0
Personal history,0,1
Cicero,0,0
Gaius Antonius Hybrida,0,0
Alps,0,0
Brown bear,0,0
Braincase,0,0
Neurocranium,0,0
Glabella,0,0
Ethmoid sinus,0,0
Orbit (anatomy),0,0
Levator palpebrae superioris muscle,0,0
Occipitofrontalis muscle,0,0
Anatomical terms of motion,0,0
Extension (kinesiology),0,1
Orenda,0,0
Iroquois,0,0
Haldimand Proclamation,0,0
"Elora, Ontario",0,0
"Waterloo, Ontario",0,0
Sun Life Financial,0,0
Swiss Re,0,0
Korean Reinsurance Company,0,0
Bupa,0,0
Madrid,0,0
Biche of Balazote,0,0
Bicha of Balazote,0,0
Albacete (province),0,0
Province of Albacete,0,0
Province of Girona,0,0
Justice,0,0
Discourse ethics,0,0
Ideal (ethics),0,0
Bioethics,0,0
Kennedy Institute of Ethics Journal,0,0
Stem cell,0,0
Bone marrow,0,0
Multiple myeloma,0,0
Serum protein electrophoresis,0,0
Leukaemia,0,0
Leukemia,0,0
B-cell chronic lymphocytic leukemia,0,0
ICD-O,0,0
International Classification of Diseases for Oncology,0,0
LOINC,0,0
Axiology,0,0
Philosophy of science,1,1
Medieval philosophy,1,1
Hellenistic philosophy,1,1
Judaism,0,0
Babylonian captivity,0,0
Jewish schisms,0,0
Napoleon,0,0
Battle of Lübeck,0,1
Naturalized epistemology,0,0
Socialism,0,0
Alexis de Tocqueville,0,0
André François-Poncet,0,1
Epiphenomenalism,0,0
Function (computer science),0,0
Subroutine,0,0
Transclusion,0,0
Server Side Includes,0,0
LiteSpeed Technologies Inc.,0,0
LiteSpeed Technologies,0,0
New Jersey,0,0
Indian reservation,0,0
List of primary statistical areas of the United States,0,0
"Arecibo, PR Metropolitan Statistical Area",0,0
"Arecibo, Puerto Rico",0,0
Pilaster,0,0
Portico,0,0
Wheelchair ramp,0,0
List of important publications in philosophy,1,1
Hipparchia of Maroneia,0,0
William Roger Paton,0,0
LIBRIS,0,0
MARC standards,0,0
List of country calling codes,0,0
244,0,0
Seleucid era,0,0
Babylonian Talmud,0,0
Talmud,0,0
Babylonian captivity,0,0
Jewish schisms,0,0
Napoleon,0,0
Battle of Lübeck,0,1
Analects of Confucius,0,0
Analects,0,0
Eastern philosophy,1,1
Gender bias,0,0
Sexism,0,0
Feminist movements and ideologies,0,0
Marilyn Frye,0,0
Gender,0,0
Social construction of gender,0,0
Essentialism,0,0
Sartre,0,0
Jean-Paul Sartre,0,0
Luxemburgism,0,0
Fidel Castro,0,0
1964 Brazilian coup d'état,0,1
Edo Neo-Confucianism,0,0
Miyake Sekian,0,1
Hindu nationalism,0,0
Ainslie T. Embree,0,0
Ainslie Embree,0,0
Karl J. Pelzer,0,1
Classical antiquity,0,0
Ancient Libya,0,0
Homer,0,0
Augustus Taber Murray,0,1
Feeling,0,0
English language,0,0
European Free Trade Association,0,0
List of predecessors of sovereign states in Europe,0,0
Principality of Serbia,0,0
Congress of Berlin,0,0
Great Eastern Crisis,0,0
Great Eastern Crisis (1875–78),0,1
Aztec philosophy,1,1
Merriam-Webster Dictionary,0,0
Merriam-Webster,0,0
Noah Webster,0,0
Lexicographer,0,0
Lexicography,0,0
Biographical dictionary,0,0
Sahaba,0,0
MOS:NOPIPE,0,0
Wikilink,0,0
Hyperlink,0,0
Transclusion,0,0
Server Side Includes,0,0
LiteSpeed Technologies Inc.,0,0
LiteSpeed Technologies,0,0
New Jersey,0,0
Dignāga,0,1
Deontological ethics,0,0
Philosophy of science,1,1
Music theory,0,0
Music psychology,0,0
Earworm,0,0
Alfred Bester,0,0
James Blish,0,0
Locus (magazine),0,0
Gnome,0,0
Cù Sìth,0,1
British philosophy,1,1
Humanistic Buddhism,0,0
Tertön,0,1
A.C. Grayling,0,0
A. C. Grayling,0,0
Paul Churchland,0,0
Philosophy of science,1,1
African people,0,0
Demographics of Africa,0,0
Southern Bantoid languages,0,0
Bonkeng language,0,0
Mbala language,0,0
Bende language,0,0
Tongwe language,0,0
Sakata language,0,0
Kuulwe language,0,0
Fipa language,0,0
Cushitic languages,0,0
Horn of Africa,0,0
Ancient Libya,0,0
Homer,0,0
Augustus Taber Murray,0,1
Mao Zedong,0,0
Early revolutionary activity of Mao Zedong,0,0
Zhao Hengti,0,0
1st National Congress of the Communist Party of China,0,0
13th National Congress of the Communist Party of China,0,0
Central Military Commission (China),0,0
